scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04486,gt_shape,prpp_compatible,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,20,0,0,20,20,16,16
f6659a3107,f6659a3107/DSC04490,raw,prpp_compatible,0.4516611094193919,0.6907758144061288,0.6538461538461539,0.4729191710479319,0.6116602746291793,0.6109690638497345,0.8240730679191491,0.5384615384615384,0.9375,17,15,3,32,20,26,16
f6659a3107,f6659a3107/DSC04490,gt_label,prpp_compatible,0.48691915440588057,0.7017364284084749,0.6938775510204082,0.531187233747838,0.5801999635512414,0.6109690638497345,0.8240730679191491,0.6363636363636364,0.9375,17,12,3,29,20,22,16
f6659a3107,f6659a3107/DSC04490,gt_shape,prpp_compatible,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,20,0,0,20,20,16,16
f6659a3107,f6659a3107/DSC04494,raw,prpp_compatible,0.4679437391187062,0.7643081072272201,0.6122448979591837,0.5701460573314221,0.6717158594336696,0.6629493223027928,0.8145530104405989,0.52,1.0,15,16,3,31,18,25,14
f6659a3107,f6659a3107/DSC04494,gt_label,prpp_compatible,0.48861769841701336,0.7655010608533209,0.6382978723404256,0.578352612496584,0.6950964550802494,0.6629493223027928,0.8145530104405989,0.5909090909090909,1.0,15,14,3,29,18,22,14
f6659a3107,f6659a3107/DSC04494,gt_shape,prpp_compatible,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,18,0,0,18,18,14,14
f6659a3107,f6659a3107/DSC04499,raw,prpp_compatible,0.49200751209139487,0.7380112681370924,0.6666666666666666,0.5582226906218052,0.6305038354748547,0.5353226110059146,0.7048500423385817,0.75,0.7692307692307693,13,9,4,22,17,16,13
f6659a3107,f6659a3107/DSC04499,gt_label,prpp_compatible,0.5363913748844953,0.7088028882402259,0.7567567567567568,0.575463822604071,0.6830982638723062,0.5353226110059146,0.7048500423385817,0.8571428571428571,0.7692307692307693,14,6,3,20,17,14,13
f6659a3107,f6659a3107/DSC04499,gt_shape,prpp_compatible,0.8091385933114513,0.9958628840756324,0.8125,0.598409187609826,0.6051320009869232,0.7692307692307693,0.8474856337417326,1.0,0.7692307692307693,13,2,4,15,17,10,13
f6659a3107,f6659a3107/DSC04503,raw,prpp_compatible,0.4829530780642157,0.7683344423748886,0.6285714285714286,0.5257625880183859,0.6297903280919641,0.47360975255549786,0.3383645104734391,0.8333333333333334,0.6923076923076923,11,7,6,18,17,12,13
f6659a3107,f6659a3107/DSC04503,gt_label,prpp_compatible,0.5337782547249725,0.7339451002468372,0.7272727272727273,0.5492284448300397,0.699613682283962,0.47360975255549786,0.3383645104734391,0.9090909090909091,0.6923076923076923,12,4,5,16,17,11,13
f6659a3107,f6659a3107/DSC04503,gt_shape,prpp_compatible,0.7501489321143955,0.9689423706477608,0.7741935483870968,0.5634309158832007,0.6100173599115595,0.6923076923076923,0.4264404138129948,1.0,0.6923076923076923,12,2,5,14,17,9,13
