scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03520,raw,prpp_compatible,0.5403692059884854,0.8465784227152937,0.6382978723404256,0.7174045611095604,0.7464833848244518,0.5428021946258568,0.891256657526382,0.5238095238095238,0.7058823529411765,15,11,6,26,21,21,17
1ada7a0617,1ada7a0617/DSC03520,gt_label,prpp_compatible,0.5727882892451518,0.8233831657899057,0.6956521739130435,0.7203156120528004,0.7600532943054518,0.5726145086565274,0.8918195783366805,0.7058823529411765,0.7647058823529411,16,9,5,25,21,17,17
1ada7a0617,1ada7a0617/DSC03520,gt_shape,prpp_compatible,0.85,1.0,0.85,0.8189999362334963,0.8205367477275507,0.7647058823529411,0.9895249416679456,0.9285714285714286,0.7647058823529411,17,2,4,19,21,14,17
1ada7a0617,1ada7a0617/DSC03522,raw,prpp_compatible,0.5415810796048327,0.7401608087932714,0.7317073170731707,0.5817463419660129,0.6927162975286567,0.4984317859832634,0.3104106821561645,0.7333333333333333,0.7647058823529411,15,5,6,20,21,15,17
1ada7a0617,1ada7a0617/DSC03522,gt_label,prpp_compatible,0.5623846404911463,0.7205553206292813,0.7804878048780488,0.6123267267615214,0.757885543351268,0.4984317859832634,0.3104106821561645,0.7333333333333333,0.7647058823529411,16,4,5,20,21,15,17
1ada7a0617,1ada7a0617/DSC03522,gt_shape,prpp_compatible,0.8519702377372149,0.9702994374229392,0.8780487804878049,0.7065821503413138,0.7514526114317852,0.8235294117647058,0.42728315500460645,0.9333333333333333,0.8235294117647058,18,2,3,20,21,15,17
1ada7a0617,1ada7a0617/DSC03523,raw,prpp_compatible,0.5729065466634349,0.7698431720789907,0.7441860465116279,0.6663656598645823,0.7365176045709845,0.5442913504299771,0.37842676147841253,0.7058823529411765,0.7647058823529411,16,6,5,22,21,17,17
1ada7a0617,1ada7a0617/DSC03523,gt_label,prpp_compatible,0.5774094791123769,0.7758939875572566,0.7441860465116279,0.6741577261737289,0.7413100110676094,0.5456628834991634,0.3784385732766661,0.7058823529411765,0.7647058823529411,16,6,5,22,21,17,17
1ada7a0617,1ada7a0617/DSC03523,gt_shape,prpp_compatible,0.8038080227430546,0.9692979097783895,0.8292682926829268,0.7821023106023876,0.8274879129647957,0.7647058823529411,0.44846485698436206,0.8666666666666667,0.7647058823529411,17,3,4,20,21,15,17
1ada7a0617,1ada7a0617/DSC03525,raw,prpp_compatible,0.502551311028907,0.8076717498678863,0.6222222222222222,0.6078786345507486,0.6358724305554171,0.5826838042995228,0.8977956977574776,0.5238095238095238,0.8,14,12,5,26,19,21,15
1ada7a0617,1ada7a0617/DSC03525,gt_label,prpp_compatible,0.5457234252043478,0.8003943569663767,0.6818181818181818,0.6852946748647794,0.744859270233849,0.60875485145519,0.901940579828177,0.7368421052631579,0.8666666666666667,15,10,4,25,19,19,15
