scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03610,per-view,prpp_compatible,0.5324726273732417,0.8208953005337477,0.6486486486486487,0.5797023076218358,0.6722703579325979,0.5651541753589355,0.4656248610985891,0.6666666666666666,0.7333333333333333,12,7,6,19,18,15,15
1ada7a0617,1ada7a0617/DSC03612,per-view,prpp_compatible,0.503121540979794,0.8320856254665825,0.6046511627906976,0.5539141703000302,0.6576738258456152,0.5408046534498525,0.6786619818413769,0.7058823529411765,0.6842105263157895,13,9,8,22,21,17,19
1ada7a0617,1ada7a0617/DSC03614,per-view,prpp_compatible,0.5176655624943363,0.7764983437415044,0.6666666666666666,0.6157232010859743,0.6482335204228867,0.5493578467874797,0.731615303271986,0.76,0.7391304347826086,18,11,7,29,25,25,23
1ada7a0617,1ada7a0617/DSC03615,per-view,prpp_compatible,0.5123387340150197,0.7685081010225295,0.6666666666666666,0.5876490325159596,0.6215291997563918,0.5429512434832865,0.7421652624533351,0.7083333333333334,0.7272727272727273,17,10,7,27,24,24,22
1ada7a0617,1ada7a0617/DSC03617,per-view,prpp_compatible,0.5113607738260163,0.7329504424839567,0.6976744186046512,0.5746078780565803,0.6182118560638157,0.5096621548146495,0.6070544422071124,0.7777777777777778,0.6842105263157895,15,7,6,22,21,18,19
1ada7a0617,1ada7a0617/DSC03619,per-view,prpp_compatible,0.5611566681516473,0.8216936926506264,0.6829268292682927,0.6215170873690873,0.638727154231847,0.5347767421716777,0.7654622056607789,0.8666666666666667,0.6842105263157895,14,6,7,20,21,15,19
1ada7a0617,1ada7a0617/DSC03621,per-view,prpp_compatible,0.47231575458577096,0.8462323936328396,0.5581395348837209,0.5119493521984507,0.5293150140526364,0.5157301245947894,0.7282001033852129,0.5263157894736842,0.6470588235294118,12,11,8,23,20,19,17
1ada7a0617,1ada7a0617/DSC03623,per-view,prpp_compatible,0.49604744295659126,0.8394649034650006,0.5909090909090909,0.5650787551039085,0.5817948414529835,0.6126595340638563,0.7983696353912835,0.5238095238095238,0.75,13,12,6,25,19,21,16
1ada7a0617,1ada7a0617/DSC03624,per-view,prpp_compatible,0.565183927121911,0.8260380473320238,0.6842105263157895,0.5039514903588224,0.5191577665588262,0.5861746660266749,0.8407496693869579,0.8571428571428571,0.7058823529411765,13,5,7,18,20,14,17
1ada7a0617,1ada7a0617/DSC03626,per-view,prpp_compatible,0.5052456500696271,0.821024181363144,0.6153846153846154,0.5031388681704062,0.5928622260632002,0.6224141743421504,0.7317907587210581,0.6470588235294118,0.9285714285714286,12,10,5,22,17,17,14
1ada7a0617,1ada7a0617/DSC03628,per-view,prpp_compatible,0.4647730865339632,0.7801548238248668,0.5957446808510638,0.5128557350455044,0.5403224746816709,0.6134828088411215,0.6810712148465259,0.6363636363636364,0.9375,14,13,6,27,20,22,16
1ada7a0617,1ada7a0617/DSC03630,per-view,prpp_compatible,0.5359699688783233,0.8932832814638721,0.6,0.5874392396797619,0.6045514503181971,0.483558964959297,0.6932526870515344,0.6,0.5454545454545454,9,6,6,15,15,10,11
1ada7a0617,1ada7a0617/DSC03632,per-view,prpp_compatible,0.4864695682717991,0.8756452228892384,0.5555555555555556,0.3649172596654733,0.3881185323069907,0.5079631040925692,0.3314898532220087,0.42857142857142855,0.6,5,6,2,11,7,7,5
1ada7a0617,1ada7a0617/DSC03633,per-view,prpp_compatible,0.2645700130996361,0.5952825294741813,0.4444444444444444,0.21338934940701285,0.36134552438683337,0.4894410470134114,0.3617098423482276,0.375,1.0,4,7,3,11,7,8,4
1ada7a0617,1ada7a0617/DSC03635,per-view,prpp_compatible,0.40470830272880803,0.9105936811398181,0.4444444444444444,0.15790701173676971,0.1603917866301918,0.32400458549792355,0.603769307571235,0.5,0.3333333333333333,2,2,3,4,5,2,3
1ada7a0617,1ada7a0617/DSC03637,per-view,prpp_compatible,0.5465095776027816,0.7742219016039407,0.7058823529411765,0.680023180569903,0.7016131848396756,0.48984064486368484,0.656813565049634,0.6666666666666666,0.6923076923076923,12,5,5,17,17,12,13
