scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04499,per-view,prpp_compatible,0.49200751209139487,0.7380112681370924,0.6666666666666666,0.5582226906218052,0.6305038354748547,0.5353226110059146,0.7048500423385817,0.75,0.7692307692307693,13,9,4,22,17,16,13
f6659a3107,f6659a3107/DSC04503,per-view,prpp_compatible,0.4829530780642157,0.7683344423748886,0.6285714285714286,0.5257625880183859,0.6297903280919641,0.47360975255549786,0.3383645104734391,0.8333333333333334,0.6923076923076923,11,7,6,18,17,12,13
f6659a3107,f6659a3107/DSC04508,per-view,prpp_compatible,0.4826228408255348,0.6955446823662119,0.6938775510204082,0.534748764251481,0.6882736109522591,0.526083527735093,0.29811532525221945,0.6363636363636364,0.8333333333333334,17,10,5,27,22,22,18
f6659a3107,f6659a3107/DSC04512,per-view,prpp_compatible,0.5713813192002913,0.7300983523114833,0.782608695652174,0.5399948689878444,0.6920570788509917,0.5861403123027473,0.49383812326045273,0.8333333333333334,0.8888888888888888,18,6,4,24,22,18,18
f6659a3107,f6659a3107/DSC04516,per-view,prpp_compatible,0.547655467971349,0.7302072906284653,0.75,0.540936024339183,0.6922437399462564,0.584795999767213,0.5805651617382556,0.75,0.8888888888888888,18,8,4,26,22,20,18
f6659a3107,f6659a3107/DSC04521,per-view,prpp_compatible,0.5355313652236462,0.7437935628106197,0.72,0.5527699514457799,0.6925173956088482,0.5940415671916354,0.682819091013156,0.6521739130434783,0.8333333333333334,18,10,4,28,22,23,18
f6659a3107,f6659a3107/DSC04525,per-view,prpp_compatible,0.5045279505813286,0.7410254274163264,0.6808510638297872,0.5109734009750256,0.6629738926959504,0.6009133131364844,0.7431014006612328,0.6666666666666666,0.875,16,11,4,27,20,21,16
f6659a3107,f6659a3107/DSC04530,per-view,prpp_compatible,0.5693038950174377,0.7590718600232502,0.75,0.6008559898335876,0.6758052679092137,0.6727650887919666,0.8275603573083027,0.6363636363636364,0.9375,18,10,2,28,20,22,16
f6659a3107,f6659a3107/DSC04534,per-view,prpp_compatible,0.5058631657712428,0.7587947486568642,0.6666666666666666,0.5683635085635452,0.7092922676429152,0.6108533800269699,0.7479904564537773,0.6666666666666666,0.9285714285714286,14,10,4,24,18,18,14
f6659a3107,f6659a3107/DSC04538,per-view,prpp_compatible,0.49299101971696346,0.7723525975565761,0.6382978723404256,0.5769043030113462,0.7074968687034848,0.6248913929344837,0.8107153556285042,0.6363636363636364,0.9333333333333333,15,13,4,28,19,22,15
f6659a3107,f6659a3107/DSC04543,per-view,prpp_compatible,0.5955096050701099,0.8232044540675049,0.723404255319149,0.6619861220005242,0.6819426140706487,0.8151551711827126,0.9085871648526839,0.6086956521739131,1.0,17,12,1,29,18,23,14
f6659a3107,f6659a3107/DSC04547,per-view,prpp_compatible,0.5947732033818987,0.8046931575166865,0.7391304347826086,0.5804962017653061,0.6210132704367813,0.7859264826911744,0.8561422398592757,0.6363636363636364,1.0,17,11,1,28,18,22,14
f6659a3107,f6659a3107/DSC04552,per-view,prpp_compatible,0.5481019479926856,0.7899116309306351,0.6938775510204082,0.5935549879697841,0.6380694645480419,0.7607325437482253,0.8149678208929064,0.6,1.0,17,14,1,31,18,25,14
f6659a3107,f6659a3107/DSC04556,per-view,prpp_compatible,0.5414897277612385,0.7963084231782919,0.68,0.6066897657823298,0.70748659161923,0.72377009617912,0.8154962175466255,0.6,1.0,17,14,2,31,19,25,15
f6659a3107,f6659a3107/DSC04560,per-view,prpp_compatible,0.544846626009947,0.8021353105146443,0.6792452830188679,0.5480889847315518,0.6731708304067504,0.7272586953088881,0.8090212585402617,0.5555555555555556,0.9375,18,15,2,33,20,27,16
f6659a3107,f6659a3107/DSC04565,per-view,prpp_compatible,0.34104538993925837,0.6820907798785167,0.5,0.2709287266883787,0.40185005387995365,0.4208224355544477,0.33653051951515545,0.4444444444444444,0.6428571428571429,10,13,7,23,17,18,14
f6659a3107,f6659a3107/DSC04569,per-view,prpp_compatible,0.5215976230553444,0.7997830220181948,0.6521739130434783,0.5134916886719458,0.5688494367103529,0.6491749332018046,0.7994139753673978,0.5217391304347826,0.8666666666666667,15,13,3,28,18,23,15
f6659a3107,f6659a3107/DSC04574,per-view,prpp_compatible,0.5940438252773137,0.8415620858095276,0.7058823529411765,0.5628630219670443,0.6838828383682694,0.7848047272045156,0.8708242944467207,0.6,0.9375,18,13,2,31,20,25,16
f6659a3107,f6659a3107/DSC04578,per-view,prpp_compatible,0.5586024711337495,0.8578537949554009,0.6511627906976745,0.4465497778403184,0.5701912909881371,0.708071534244897,0.776495575694743,0.6,0.8666666666666667,14,11,4,25,18,20,15
f6659a3107,f6659a3107/DSC04582,per-view,prpp_compatible,0.550297107212503,0.8942327992203175,0.6153846153846154,0.4364805050095377,0.5595480289487259,0.6104687346324297,0.6468354086821926,0.625,0.7333333333333333,12,9,6,21,18,16,15
f6659a3107,f6659a3107/DSC04587,per-view,prpp_compatible,0.47728166635874497,0.8460902267268661,0.5641025641025641,0.3670579024696725,0.5283603697890776,0.6186385675357584,0.4194005757467994,0.6111111111111112,0.7692307692307693,11,12,5,23,16,18,13
f6659a3107,f6659a3107/DSC04591,per-view,prpp_compatible,0.6486364881327671,0.8802923767516125,0.7368421052631579,0.6595846885394628,0.7850562401193871,0.7438526882132888,0.7488476987880089,0.8,0.8461538461538461,14,7,3,21,17,15,13
f6659a3107,f6659a3107/DSC04596,per-view,prpp_compatible,0.6259642105545885,0.8718787218438911,0.717948717948718,0.6963462605152633,0.810540864608803,0.7275440910355464,0.7524562748677512,0.8125,0.8461538461538461,14,8,3,22,17,16,13
f6659a3107,f6659a3107/DSC04600,per-view,prpp_compatible,0.6415119454226802,0.8635737726843773,0.7428571428571429,0.6959781490063577,0.7519068369866773,0.6509619990877528,0.7497877177897859,0.9166666666666666,0.7692307692307693,13,5,4,18,17,12,13
f6659a3107,f6659a3107/DSC04604,per-view,prpp_compatible,0.611132025671399,0.851219607185163,0.717948717948718,0.44820806828318893,0.5757107575586149,0.7823885876436966,0.8277750537040871,0.7222222222222222,0.9230769230769231,14,9,2,23,16,18,13
f6659a3107,f6659a3107/DSC04609,per-view,prpp_compatible,0.5694499849096993,0.8760768998610758,0.65,0.4414649436951617,0.5695834380109457,0.7435802601587989,0.8057155544880119,0.631578947368421,0.8461538461538461,13,11,3,24,16,19,13
f6659a3107,f6659a3107/DSC04613,per-view,prpp_compatible,0.45147946896358293,0.7466775832859256,0.6046511627906976,0.3774233593084218,0.5113310548232541,0.6467587005154909,0.7769329973669238,0.5454545454545454,0.8461538461538461,13,14,3,27,16,22,13
f6659a3107,f6659a3107/DSC04618,per-view,prpp_compatible,0.512390952040245,0.713687397484627,0.717948717948718,0.4515918421966214,0.5351658748545893,0.6515411039347546,0.7409133277601087,0.6470588235294118,0.9230769230769231,14,9,2,23,16,17,13
f6659a3107,f6659a3107/DSC04622,per-view,prpp_compatible,0.5041196426766366,0.7771844491264814,0.6486486486486487,0.45463899513634753,0.5181597806935464,0.5742280535017517,0.6898848973001545,0.5294117647058824,0.7692307692307693,12,9,4,21,16,17,13
f6659a3107,f6659a3107/DSC04626,per-view,prpp_compatible,0.5474729609710951,0.8709797106358331,0.6285714285714286,0.44640521095732616,0.47633026924114596,0.7459634731970234,0.7989939776020123,0.5294117647058824,0.9090909090909091,11,10,3,21,14,17,11
f6659a3107,f6659a3107/DSC04631,per-view,prpp_compatible,0.550282128550775,0.8712800368720602,0.631578947368421,0.44697084391388875,0.5766287462651742,0.7621843175600169,0.8354283426125191,0.5555555555555556,0.9166666666666666,12,11,3,23,15,18,12
f6659a3107,f6659a3107/DSC04635,per-view,prpp_compatible,0.41270799623041216,0.7222389934032213,0.5714285714285714,0.4880600959628635,0.666964222172221,0.5550099232178046,0.5315508752186442,0.4375,0.8,10,11,4,21,14,16,10
f6659a3107,f6659a3107/DSC04640,per-view,prpp_compatible,0.46501033750068843,0.7750172291678141,0.6,0.4918702391221439,0.6305425223034236,0.71115476007143,0.6200225945681005,0.46153846153846156,1.0,9,10,2,19,11,13,7
f6659a3107,f6659a3107/DSC04644,per-view,prpp_compatible,0.512834471573062,0.8974603252528585,0.5714285714285714,0.6579291208699874,0.807517945756028,0.5981326458055277,0.7590714296362766,0.7,0.75,8,8,4,16,12,10,8
f6659a3107,f6659a3107/DSC04648,per-view,prpp_compatible,0.6006553878635382,0.9385240435367785,0.64,0.6942561715057692,0.7344699265900682,0.6711372056091056,0.8601075227154403,0.625,0.7142857142857143,8,6,3,14,11,8,7
f6659a3107,f6659a3107/DSC04653,per-view,prpp_compatible,0.6959600022364703,0.8450942884299996,0.8235294117647058,0.6094797700188738,0.7141081800229439,0.6830472357383304,0.8662103194490167,0.6,0.75,7,2,1,9,8,5,4
f6659a3107,f6659a3107/DSC04657,per-view,prpp_compatible,0.6101941509714953,0.915291226457243,0.6666666666666666,0.5892102883592808,0.6658681507456323,0.6714997339606078,0.8078162650707486,0.5,0.75,6,4,2,10,8,6,4
f6659a3107,f6659a3107/DSC04662,per-view,prpp_compatible,0.554964862919547,0.8324472943793205,0.6666666666666666,0.5152039610018597,0.5652955182175158,0.3647884449638091,0.7871451408109651,0.5,0.6666666666666666,5,3,2,8,7,4,3
f6659a3107,f6659a3107/DSC04666,per-view,prpp_compatible,0.5916517507177568,0.8135211572369155,0.7272727272727273,0.4067605786184578,0.4844039178636691,0.0,0.0,0.0,0.0,4,2,1,6,5,1,1
f6659a3107,f6659a3107/DSC04670,per-view,prpp_compatible,0.4850072446447367,0.9700144892894734,0.5,0.24481956466510074,0.2501443822912924,0.0,0.0,0.0,0.0,2,3,1,5,3,1,0
f6659a3107,f6659a3107/DSC04675,per-view,prpp_compatible,0.4898022709878054,0.9796045419756108,0.5,0.2468250255573276,0.24723510494192974,0.0,0.0,0.0,0.0,2,3,1,5,3,0,0
